  image_id,x_1,y_1,width,height,category,split
006975.jpg,145,99,190,263,0,val
006976.jpg,55,91,195,270,0,val
006977.jpg,82,47,166,230,0,val
006978.jpg,16,35,125,150,0,val
006979.jpg,205,403,374,518,0,val
006980.jpg,20,41,172,227,0,val
006981.jpg,29,71,187,228,0,val
006982.jpg,25,48,101,140,0,val
006983.jpg,555,113,203,281,0,val
006984.jpg,84,107,198,274,0,val
006985.jpg,166,74,159,220,0,val
006986.jpg,148,162,203,281,0,val
006987.jpg,279,81,146,202,0,val
006988.jpg,63,44,156,194,0,val
006989.jpg,70,38,153,212,0,val
006990.jpg,184,42,117,162,0,val
006991.jpg,151,102,172,238,0,val
006992.jpg,69,19,106,169,0,val
006993.jpg,513,453,936,1296,0,val
006994.jpg,283,68,161,223,0,val
006995.jpg,89,94,179,248,0,val
006996.jpg,86,64,91,126,0,val
006997.jpg,42,55,200,277,0,val
006998.jpg,119,40,52,72,0,val
006999.jpg,104,249,554,767,0,val
007000.jpg,698,116,307,425,0,val
007001.jpg,116,72,117,162,0,val
007002.jpg,59,48,148,205,0,val
007003.jpg,132,24,218,302,0,val
007004.jpg,127,138,146,202,0,val
007005.jpg,60,33,138,191,0,val
007006.jpg,440,36,161,223,0,val
007007.jpg,85,11,104,144,0,val
007008.jpg,77,54,177,245,0,val
007009.jpg,7,97,83,115,0,val
007010.jpg,18,11,65,90,0,val
007011.jpg,203,76,424,587,0,val
007012.jpg,108,117,221,306,0,val
007013.jpg,77,66,86,119,0,val
007014.jpg,70,229,260,360,0,val
007015.jpg,37,97,255,353,0,val
007016.jpg,151,37,94,130,0,val
007017.jpg,178,52,133,184,0,val
007018.jpg,136,23,130,180,0,val
007019.jpg,284,225,523,724,0,val
007020.jpg,133,91,148,205,0,val
007021.jpg,132,199,169,234,0,val
007022.jpg,101,61,179,248,0,val
007023.jpg,189,166,359,497,0,val
007024.jpg,173,116,216,299,0,val
007025.jpg,23,31,112,155,0,val
007026.jpg,123,29,68,94,0,val
007027.jpg,104,46,101,140,0,val
007028.jpg,332,112,307,425,0,val
007029.jpg,77,71,70,97,0,val
007030.jpg,125,15,143,198,0,val
007031.jpg,12,50,117,153,0,val
007032.jpg,66,62,112,155,0,val
007033.jpg,222,132,533,738,0,val
007034.jpg,563,483,783,1084,0,val
007035.jpg,58,75,172,238,0,val
007036.jpg,105,19,146,202,0,val
007037.jpg,166,68,94,130,0,val
007038.jpg,59,28,52,72,0,val
007039.jpg,250,40,94,130,0,val
007040.jpg,78,71,138,191,0,val
007041.jpg,28,117,200,277,0,val
007042.jpg,23,84,198,274,0,val
007043.jpg,148,33,112,155,0,val
007044.jpg,842,34,520,720,0,val
007045.jpg,100,94,198,274,0,val
007046.jpg,86,49,68,94,0,val
007047.jpg,206,1,372,515,0,val
007048.jpg,31,30,68,94,0,val
007049.jpg,155,33,229,317,0,val
007050.jpg,221,73,138,191,0,val
007051.jpg,47,108,182,252,0,val
007052.jpg,120,42,68,101,0,val
007053.jpg,170,137,161,223,0,val
007054.jpg,55,85,190,263,0,val
007055.jpg,636,518,205,284,0,val
007056.jpg,105,46,159,220,0,val
007057.jpg,78,71,187,259,0,val
007058.jpg,65,65,146,202,0,val
007059.jpg,70,93,203,281,0,val
007060.jpg,147,129,231,302,0,val
007061.jpg,74,110,242,335,0,val
007062.jpg,291,76,88,122,0,val
007063.jpg,57,93,177,245,0,val
007064.jpg,78,145,242,335,0,val
007065.jpg,228,37,159,220,0,val
007066.jpg,401,119,229,317,0,val
007067.jpg,42,30,62,86,0,val
007068.jpg,217,60,172,238,0,val
007069.jpg,53,45,172,238,0,val
007070.jpg,54,40,99,137,0,val
007071.jpg,104,139,104,144,0,val
007072.jpg,292,102,281,389,0,val
007073.jpg,83,91,239,331,0,val
007074.jpg,149,27,203,281,0,val
007075.jpg,101,107,252,349,0,val
007076.jpg,131,217,62,86,0,val
007077.jpg,818,265,731,1012,0,val
007078.jpg,327,54,140,194,0,val
007079.jpg,37,36,78,108,0,val
007080.jpg,119,78,86,119,0,val
007081.jpg,152,41,138,191,0,val
007082.jpg,75,119,203,281,0,val
007083.jpg,146,77,172,238,0,val
007084.jpg,114,129,268,371,0,val
007085.jpg,65,4,146,198,0,val
007086.jpg,149,155,117,162,0,val
007087.jpg,77,174,159,220,0,val
007088.jpg,19,98,153,212,0,val
007089.jpg,103,61,153,212,0,val
007090.jpg,101,44,81,112,0,val
007091.jpg,64,121,213,295,0,val
007092.jpg,196,152,265,367,0,val
007093.jpg,120,123,190,263,0,val
007094.jpg,153,52,91,126,0,val
007095.jpg,205,40,159,220,0,val
007096.jpg,345,129,226,313,0,val
007097.jpg,23,44,109,151,0,val
007098.jpg,320,56,153,212,0,val
007099.jpg,85,61,153,212,0,val
007100.jpg,75,66,291,329,0,val
007101.jpg,93,39,60,83,0,val
007102.jpg,144,121,1217,1685,0,val
007103.jpg,56,69,156,216,0,val
007104.jpg,94,83,122,169,0,val
007105.jpg,100,62,192,266,0,val
007106.jpg,251,51,291,403,0,val
007107.jpg,172,26,346,479,0,val
007108.jpg,40,36,49,68,0,val
007109.jpg,116,83,148,205,0,val
007110.jpg,90,51,138,191,0,val
007111.jpg,188,48,213,295,0,val
007112.jpg,117,91,179,248,0,val
007113.jpg,43,110,231,320,0,val
007114.jpg,95,66,198,274,0,val
007115.jpg,699,428,341,472,0,val
007116.jpg,42,98,195,270,0,val
007117.jpg,128,92,122,169,0,val
007118.jpg,87,48,156,216,0,val
007119.jpg,182,101,86,119,0,val
007120.jpg,412,241,265,367,0,val
007121.jpg,127,45,153,212,0,val
007122.jpg,212,49,125,173,0,val
007123.jpg,643,301,411,569,0,val
007124.jpg,181,43,333,461,0,val
007125.jpg,103,78,104,144,0,val
007126.jpg,171,89,109,151,0,val
007127.jpg,46,89,99,137,0,val
007128.jpg,68,106,229,317,0,val
007129.jpg,142,143,242,335,0,val
007130.jpg,162,73,148,205,0,val
007131.jpg,125,49,143,198,0,val
007132.jpg,53,70,182,252,0,val
007133.jpg,122,113,226,313,0,val
007134.jpg,409,338,408,565,0,val
007135.jpg,65,64,161,223,0,val
007136.jpg,172,94,439,608,0,val
007137.jpg,236,18,125,173,0,val
007138.jpg,59,106,211,292,0,val
007139.jpg,218,27,117,162,0,val
007140.jpg,46,74,237,328,0,val
007141.jpg,77,62,75,104,0,val
007142.jpg,125,80,114,158,0,val
007143.jpg,74,61,398,551,0,val
007144.jpg,283,35,135,187,0,val
007145.jpg,18,22,143,191,0,val
007146.jpg,149,23,117,162,0,val
007147.jpg,127,25,208,288,0,val
007148.jpg,37,60,234,324,0,val
007149.jpg,70,92,216,299,0,val
007150.jpg,495,267,330,457,0,val
007151.jpg,109,100,62,86,0,val
007152.jpg,139,4,101,140,0,val
007153.jpg,101,13,325,450,0,val
007154.jpg,73,45,94,130,0,val
007155.jpg,18,58,151,209,0,val
007156.jpg,131,154,338,468,0,val
007157.jpg,73,59,250,338,0,val
007158.jpg,68,78,200,277,0,val
007159.jpg,210,213,432,598,0,val
007160.jpg,165,78,114,158,0,val
007161.jpg,123,44,135,187,0,val
007162.jpg,235,96,213,295,0,val
007163.jpg,165,102,211,292,0,val
007164.jpg,177,96,174,241,0,val
007165.jpg,325,178,312,432,0,val
007166.jpg,230,59,117,162,0,val
007167.jpg,99,45,148,205,0,val
007168.jpg,88,86,307,411,0,val
007169.jpg,87,74,294,407,0,val
007170.jpg,44,45,208,288,0,val
007171.jpg,135,79,146,202,0,val
007172.jpg,82,76,286,385,0,val
007173.jpg,87,79,153,212,0,val
007174.jpg,427,156,172,238,0,val
007175.jpg,10,62,114,158,0,val
007176.jpg,67,98,242,335,0,val
007177.jpg,90,123,203,281,0,val
007178.jpg,71,32,114,158,0,val
007179.jpg,229,132,187,259,0,val
007180.jpg,84,32,88,122,0,val
007181.jpg,46,92,195,270,0,val
007182.jpg,164,20,96,133,0,val
007183.jpg,187,76,104,144,0,val
007184.jpg,332,94,60,83,0,val
007185.jpg,35,85,94,130,0,val
007186.jpg,11,46,226,260,0,val
007187.jpg,175,63,156,216,0,val
007188.jpg,144,85,112,155,0,val
007189.jpg,18,19,81,112,0,val
007190.jpg,38,36,198,274,0,val
007191.jpg,107,96,310,490,0,val
007192.jpg,81,39,112,155,0,val
007193.jpg,136,159,187,259,0,val
007194.jpg,1,73,218,302,0,val
007195.jpg,42,42,130,180,0,val
007196.jpg,114,102,117,162,0,val
007197.jpg,122,90,153,212,0,val
007198.jpg,119,66,218,302,0,val
007199.jpg,241,141,107,148,0,val
007200.jpg,53,48,122,169,0,val
007201.jpg,63,76,185,256,0,val
007202.jpg,187,250,348,482,0,val
007203.jpg,82,116,151,209,0,val
007204.jpg,70,21,113,158,0,val
007205.jpg,389,314,868,1202,0,val
007206.jpg,233,47,140,194,0,val
007207.jpg,179,61,94,130,0,val
007208.jpg,37,61,130,180,0,val
007209.jpg,20,18,179,248,0,val
007210.jpg,47,73,190,263,0,val
007211.jpg,19,29,135,187,0,val
007212.jpg,169,41,187,259,0,val
007213.jpg,51,90,216,299,0,val
007214.jpg,125,60,83,115,0,val
007215.jpg,111,74,166,230,0,val
007216.jpg,96,140,231,320,0,val
007217.jpg,64,40,224,310,0,val
007218.jpg,121,57,161,223,0,val
007219.jpg,256,135,289,400,0,val
007220.jpg,191,57,179,248,0,val
007221.jpg,158,40,78,108,0,val
007222.jpg,590,236,606,839,0,val
007223.jpg,37,35,359,497,0,val
007224.jpg,148,131,270,374,0,val
007225.jpg,8,15,181,250,0,val
007226.jpg,76,68,91,126,0,val
007227.jpg,43,36,198,274,0,val
007228.jpg,126,70,114,158,0,val
007229.jpg,109,104,146,202,0,val
007230.jpg,206,54,120,166,0,val
007231.jpg,11,87,161,223,0,val
007232.jpg,58,102,218,302,0,val
007233.jpg,87,69,185,256,0,val
007234.jpg,170,106,138,191,0,val
007235.jpg,62,170,356,493,0,val
007236.jpg,28,51,107,148,0,val
007237.jpg,83,87,185,256,0,val
007238.jpg,100,6,109,151,0,val
007239.jpg,131,58,75,104,0,val
007240.jpg,287,103,203,281,0,val
007241.jpg,675,757,1459,2020,0,val
007242.jpg,192,51,140,194,0,val
007243.jpg,87,87,265,367,0,val
007244.jpg,66,67,216,299,0,val
007245.jpg,8,98,200,277,0,val
007246.jpg,41,90,211,292,0,val
007247.jpg,9,25,268,371,0,val
007248.jpg,65,125,185,256,0,val
007249.jpg,159,119,203,281,0,val
007250.jpg,532,93,712,954,0,val
007251.jpg,247,177,130,180,0,val
007252.jpg,124,102,114,158,0,val
007253.jpg,113,123,161,223,0,val
007254.jpg,125,79,140,194,0,val
007255.jpg,90,33,73,101,0,val
007256.jpg,72,122,151,209,0,val
007257.jpg,474,117,312,432,0,val
007258.jpg,78,197,203,281,0,val
007259.jpg,95,71,161,223,0,val
007260.jpg,64,106,211,292,0,val
007261.jpg,441,83,185,256,0,val
007262.jpg,50,35,127,156,0,val
007263.jpg,164,96,281,389,0,val
007264.jpg,141,14,60,83,0,val
007265.jpg,236,118,374,518,0,val
007266.jpg,554,96,338,468,0,val
007267.jpg,190,98,268,371,0,val
007268.jpg,205,47,325,450,0,val
007269.jpg,56,60,120,166,0,val
007270.jpg,108,58,143,198,0,val
007271.jpg,114,50,146,202,0,val
007272.jpg,137,155,325,394,0,val
007273.jpg,197,69,101,140,0,val
007274.jpg,27,77,239,331,0,val
007275.jpg,74,51,146,202,0,val
007276.jpg,121,82,211,292,0,val
007277.jpg,184,84,130,180,0,val
007278.jpg,100,37,57,79,0,val
007279.jpg,326,86,234,324,0,val
007280.jpg,136,16,86,119,0,val
007281.jpg,112,100,151,209,0,val
007282.jpg,309,96,244,338,0,val
007283.jpg,148,70,244,338,0,val
007284.jpg,656,44,312,432,0,val
007285.jpg,38,87,200,277,0,val
007286.jpg,732,322,468,648,0,val
007287.jpg,260,163,187,259,0,val
007288.jpg,135,84,146,202,0,val
007289.jpg,75,73,200,271,0,val
007290.jpg,51,132,234,324,0,val
007291.jpg,709,132,174,241,0,val
007292.jpg,41,42,86,119,0,val
007293.jpg,644,64,250,346,0,val
007294.jpg,130,104,159,220,0,val
007295.jpg,276,1,192,266,0,val
007296.jpg,127,39,195,270,0,val
007297.jpg,108,38,125,173,0,val
007298.jpg,151,156,216,299,0,val
007299.jpg,125,46,156,216,0,val
007300.jpg,203,86,57,79,0,val
007301.jpg,98,40,255,353,0,val
007302.jpg,186,179,471,652,0,val
007303.jpg,53,1,109,151,0,val
007304.jpg,96,109,244,338,0,val
007305.jpg,87,68,190,263,0,val
007306.jpg,190,79,151,209,0,val
007307.jpg,110,85,75,104,0,val
007308.jpg,19,45,81,112,0,val
007309.jpg,126,52,127,176,0,val
007310.jpg,53,29,83,115,0,val
007311.jpg,155,19,177,245,0,val
007312.jpg,93,75,208,288,0,val
007313.jpg,719,287,715,990,0,val
007314.jpg,52,26,62,86,0,val
007315.jpg,147,56,104,144,0,val
007316.jpg,42,62,229,317,0,val
007317.jpg,109,109,205,284,0,val
007318.jpg,106,73,135,187,0,val
007319.jpg,43,68,109,151,0,val
007320.jpg,62,45,133,184,0,val
007321.jpg,79,56,156,216,0,val
007322.jpg,213,80,218,302,0,val
007323.jpg,107,45,166,230,0,val
007324.jpg,161,139,117,162,0,val
007325.jpg,30,71,270,374,0,val
007326.jpg,145,219,174,241,0,val
007327.jpg,235,28,182,252,0,val
007328.jpg,93,51,200,277,0,val
007329.jpg,14,39,81,112,0,val
007330.jpg,8,61,151,209,0,val
007331.jpg,517,176,286,396,0,val
007332.jpg,63,55,198,274,0,val
007333.jpg,847,153,486,673,0,val
007334.jpg,15,24,247,342,0,val
007335.jpg,70,82,104,144,0,val
007336.jpg,334,27,73,101,0,val
007337.jpg,141,141,211,292,0,val
007338.jpg,65,22,122,169,0,val
007339.jpg,190,49,114,158,0,val
007340.jpg,162,1,127,176,0,val
007341.jpg,395,92,234,324,0,val
007342.jpg,556,209,421,583,0,val
007343.jpg,41,204,172,238,0,val
007344.jpg,382,52,426,590,0,val
007345.jpg,55,76,242,335,0,val
007346.jpg,49,1,148,205,0,val
007347.jpg,717,78,281,389,0,val
007348.jpg,62,24,255,353,0,val
007349.jpg,202,116,421,583,0,val
007350.jpg,177,59,151,209,0,val
007351.jpg,254,106,190,263,0,val
007352.jpg,68,68,200,277,0,val
007353.jpg,117,653,1011,1400,0,val
007354.jpg,52,272,588,814,0,val
007355.jpg,253,102,161,223,0,val
007356.jpg,152,87,164,227,0,val
007357.jpg,193,22,104,144,0,val
007358.jpg,317,901,328,454,0,val
007359.jpg,335,568,499,691,0,val
007360.jpg,24,45,39,54,0,val
007361.jpg,40,42,122,169,0,val
007362.jpg,114,33,369,511,0,val
007363.jpg,93,74,224,310,0,val
007364.jpg,44,56,112,155,0,val
007365.jpg,129,65,156,216,0,val
007366.jpg,99,44,159,220,0,val
007367.jpg,175,60,83,115,0,val
007368.jpg,23,52,47,65,0,val
007369.jpg,98,75,174,241,0,val
007370.jpg,784,6,234,324,0,val
007371.jpg,49,29,127,176,0,val
007372.jpg,107,109,153,212,0,val
007373.jpg,86,95,148,205,0,val
007374.jpg,473,250,307,425,0,val
007375.jpg,53,16,122,191,0,val
007376.jpg,92,63,122,169,0,val
007377.jpg,119,30,75,104,0,val
007378.jpg,129,24,174,241,0,val
007379.jpg,111,106,159,220,0,val
007380.jpg,104,63,198,274,0,val
007381.jpg,243,300,523,724,0,val
007382.jpg,206,319,294,407,0,val
007383.jpg,136,116,211,292,0,val
007384.jpg,187,57,125,173,0,val
007385.jpg,251,154,172,238,0,val
007386.jpg,307,93,138,191,0,val
007387.jpg,43,15,146,202,0,val
007388.jpg,377,245,538,745,0,val
007389.jpg,573,465,640,886,0,val
007390.jpg,113,18,101,140,0,val
007391.jpg,25,83,192,266,0,val
007392.jpg,87,102,257,356,0,val
007393.jpg,627,248,270,374,0,val
007394.jpg,45,57,96,133,0,val
007395.jpg,7,58,198,274,0,val
007396.jpg,92,74,179,248,0,val
007397.jpg,56,126,159,220,0,val
007398.jpg,104,117,239,331,0,val
007399.jpg,71,23,177,245,0,val
007400.jpg,86,154,179,248,0,val
007401.jpg,68,12,91,126,0,val
007402.jpg,63,44,133,184,0,val
007403.jpg,308,85,229,317,0,val
007404.jpg,110,111,151,209,0,val
007405.jpg,83,22,114,173,0,val
007406.jpg,85,40,101,140,0,val
007407.jpg,150,71,169,234,0,val
007408.jpg,256,127,60,83,0,val
007409.jpg,164,137,328,454,0,val
007410.jpg,87,81,203,281,0,val
007411.jpg,33,40,117,173,0,val
007412.jpg,99,31,114,158,0,val
007413.jpg,331,169,296,410,0,val
007414.jpg,167,95,192,266,0,val
007415.jpg,145,73,127,176,0,val
007416.jpg,62,36,120,166,0,val
007417.jpg,44,31,101,140,0,val
007418.jpg,82,46,96,133,0,val
007419.jpg,256,50,192,266,0,val
007420.jpg,245,56,338,468,0,val
007421.jpg,91,45,130,180,0,val
007422.jpg,236,35,133,184,0,val
007423.jpg,122,41,179,248,0,val
007424.jpg,17,53,120,166,0,val
007425.jpg,658,235,450,623,0,val
007426.jpg,61,81,174,241,0,val
007427.jpg,26,61,221,306,0,val
007428.jpg,64,139,268,371,0,val
007429.jpg,150,75,236,374,0,val
007430.jpg,749,774,1651,2286,0,val
007431.jpg,258,14,130,180,0,val
007432.jpg,104,64,177,213,0,val
007433.jpg,140,171,307,425,0,val
007434.jpg,219,110,164,227,0,val
007435.jpg,99,72,127,176,0,val
007436.jpg,58,42,68,94,0,val
007437.jpg,22,44,94,130,0,val
007438.jpg,62,22,133,184,0,val
007439.jpg,28,18,104,144,0,val
007440.jpg,174,78,130,180,0,val
007441.jpg,126,214,179,235,0,val
007442.jpg,284,44,86,119,0,val
007443.jpg,300,256,273,378,0,val
007444.jpg,87,42,216,299,0,val
007445.jpg,35,38,86,119,0,val
007446.jpg,165,147,281,389,0,val
007447.jpg,144,178,325,450,0,val
007448.jpg,97,116,190,263,0,val
007449.jpg,115,105,177,245,0,val
007450.jpg,111,49,117,162,0,val
007451.jpg,106,76,257,356,0,val
007452.jpg,32,72,120,166,0,val
007453.jpg,379,264,224,310,0,val
007454.jpg,163,91,294,407,0,val
007455.jpg,62,72,182,252,0,val
007456.jpg,177,105,255,353,0,val
007457.jpg,84,109,205,284,0,val
007458.jpg,26,23,109,151,0,val
007459.jpg,317,20,112,155,0,val
007460.jpg,447,116,224,310,0,val
007461.jpg,87,87,164,227,0,val
007462.jpg,23,89,255,353,0,val
007463.jpg,284,214,312,432,0,val
007464.jpg,51,39,117,162,0,val
007465.jpg,72,39,293,407,0,val
007466.jpg,415,68,182,252,0,val
007467.jpg,214,58,211,292,0,val
007468.jpg,51,60,112,155,0,val
007469.jpg,143,72,130,180,0,val
007470.jpg,314,135,182,252,0,val
007471.jpg,153,77,218,302,0,val
007472.jpg,242,61,179,248,0,val
007473.jpg,105,48,146,202,0,val
007474.jpg,223,30,122,169,0,val
007475.jpg,434,102,239,331,0,val
007476.jpg,141,56,107,148,0,val
007477.jpg,66,74,205,284,0,val
007478.jpg,106,21,68,94,0,val
007479.jpg,1,21,163,230,0,val
007480.jpg,99,29,62,86,0,val
007481.jpg,88,38,149,223,0,val
007482.jpg,52,43,166,229,0,val
007483.jpg,250,71,200,277,0,val
007484.jpg,151,29,78,108,0,val
007485.jpg,79,78,203,281,0,val
007486.jpg,90,52,205,284,0,val
007487.jpg,49,128,185,256,0,val
007488.jpg,110,122,156,216,0,val
007489.jpg,224,51,161,223,0,val
007490.jpg,107,95,213,295,0,val
007491.jpg,207,101,231,320,0,val
007492.jpg,66,76,143,198,0,val
007493.jpg,98,93,161,223,0,val
007494.jpg,36,36,99,121,0,val
007495.jpg,102,40,91,126,0,val
007496.jpg,125,72,179,248,0,val
007497.jpg,77,71,221,306,0,val
007498.jpg,84,79,226,313,0,val
007499.jpg,80,43,166,230,0,val
007500.jpg,14,104,296,410,0,val
007501.jpg,204,24,107,148,0,val
007502.jpg,57,87,211,292,0,val
007503.jpg,64,47,185,256,0,val
007504.jpg,219,79,96,133,0,val
007505.jpg,38,85,166,230,0,val
007506.jpg,108,23,190,263,0,val
007507.jpg,157,102,257,356,0,val
007508.jpg,51,69,148,205,0,val
007509.jpg,68,60,143,198,0,val
007510.jpg,60,104,172,238,0,val
007511.jpg,24,50,146,202,0,val
007512.jpg,59,58,237,328,0,val
007513.jpg,49,15,75,104,0,val
007514.jpg,259,106,276,382,0,val
007515.jpg,413,163,211,292,0,val
007516.jpg,40,37,83,115,0,val
007517.jpg,72,83,143,198,0,val
007518.jpg,240,338,458,634,0,val
007519.jpg,60,81,234,324,0,val
007520.jpg,129,35,169,234,0,val
007521.jpg,183,60,283,392,0,val
007522.jpg,114,102,192,266,0,val
007523.jpg,48,89,159,220,0,val
007524.jpg,211,75,161,223,0,val
007525.jpg,51,83,260,360,0,val
007526.jpg,100,90,140,194,0,val
007527.jpg,131,116,91,126,0,val
007528.jpg,92,56,140,194,0,val
007529.jpg,136,164,328,454,0,val
007530.jpg,36,87,114,146,0,val
007531.jpg,92,77,281,389,0,val
007532.jpg,120,38,109,151,0,val
007533.jpg,147,16,101,140,0,val
007534.jpg,348,96,237,328,0,val
007535.jpg,45,44,99,137,0,val
007536.jpg,376,619,1264,1750,0,val
007537.jpg,117,78,278,385,0,val
007538.jpg,63,78,146,202,0,val
007539.jpg,46,178,187,259,0,val
007540.jpg,177,198,481,666,0,val
007541.jpg,911,164,322,446,0,val
007542.jpg,290,48,192,266,0,val
007543.jpg,137,80,208,288,0,val
007544.jpg,198,63,159,220,0,val
007545.jpg,72,64,169,234,0,val
007546.jpg,4,60,177,245,0,val
007547.jpg,262,124,213,295,0,val
007548.jpg,106,89,135,187,0,val
007549.jpg,100,41,351,486,0,val
007550.jpg,1,210,824,1141,0,val
007551.jpg,208,290,684,947,0,val
007552.jpg,80,46,148,205,0,val
007553.jpg,31,117,268,371,0,val
007554.jpg,221,19,161,223,0,val
007555.jpg,126,40,99,137,0,val
007556.jpg,106,60,177,245,0,val
007557.jpg,89,51,83,115,0,val
007558.jpg,172,43,172,238,0,val
007559.jpg,78,76,164,227,0,val
007560.jpg,33,76,203,281,0,val
007561.jpg,102,23,104,144,0,val
007562.jpg,163,19,146,202,0,val
007563.jpg,10,32,112,143,0,val
007564.jpg,74,11,78,108,0,val
007565.jpg,191,58,99,137,0,val
007566.jpg,397,57,190,263,0,val
007567.jpg,67,88,151,209,0,val
007568.jpg,248,31,122,169,0,val
007569.jpg,38,44,104,144,0,val
007570.jpg,135,46,159,220,0,val
007571.jpg,91,38,172,238,0,val
007572.jpg,80,67,182,252,0,val
007573.jpg,112,57,138,191,0,val
007574.jpg,136,40,83,115,0,val
007575.jpg,315,135,146,202,0,val
007576.jpg,167,25,83,115,0,val
007577.jpg,523,262,478,662,0,val
007578.jpg,146,67,226,313,0,val
007579.jpg,92,37,52,72,0,val
007580.jpg,114,63,104,144,0,val
007581.jpg,527,259,328,454,0,val
007582.jpg,196,173,237,328,0,val
007583.jpg,55,82,185,256,0,val
007584.jpg,120,102,484,662,0,val
007585.jpg,116,53,120,166,0,val
007586.jpg,129,1,289,380,0,val
007587.jpg,87,77,198,274,0,val
007588.jpg,75,54,146,202,0,val
007589.jpg,74,110,213,295,0,val
007590.jpg,144,95,247,342,0,val
007591.jpg,52,43,96,133,0,val
007592.jpg,46,122,226,313,0,val
007593.jpg,202,73,153,200,0,val
007594.jpg,91,35,81,112,0,val
007595.jpg,253,101,278,385,0,val
007596.jpg,126,35,130,180,0,val
007597.jpg,158,175,255,353,0,val
007598.jpg,74,104,250,346,0,val
007599.jpg,89,63,198,274,0,val
007600.jpg,72,39,260,360,0,val
007601.jpg,88,70,112,139,0,val
007602.jpg,236,212,504,698,0,val
007603.jpg,185,66,109,151,0,val
007604.jpg,84,125,218,302,0,val
007605.jpg,43,43,177,245,0,val
007606.jpg,265,49,190,263,0,val
007607.jpg,155,76,159,220,0,val
007608.jpg,270,143,255,353,0,val
007609.jpg,138,61,107,148,0,val
007610.jpg,178,172,255,353,0,val
007611.jpg,50,22,62,86,0,val
007612.jpg,162,110,166,230,0,val
007613.jpg,106,76,130,180,0,val
007614.jpg,70,62,172,238,0,val
007615.jpg,478,42,354,490,0,val
007616.jpg,53,72,164,227,0,val
007617.jpg,88,24,255,353,0,val
007618.jpg,50,67,156,211,0,val
007619.jpg,251,52,114,158,0,val
007620.jpg,190,56,200,277,0,val
007621.jpg,19,63,91,126,0,val
007622.jpg,25,24,94,130,0,val
007623.jpg,137,49,133,184,0,val
007624.jpg,33,52,107,148,0,val
007625.jpg,133,88,208,288,0,val
007626.jpg,138,50,156,216,0,val
007627.jpg,614,460,1238,1714,0,val
007628.jpg,86,60,148,205,0,val
007629.jpg,119,69,187,259,0,val
007630.jpg,62,85,255,353,0,val
007631.jpg,81,73,148,205,0,val
007632.jpg,52,107,174,241,0,val
007633.jpg,159,70,166,230,0,val
007634.jpg,113,69,73,101,0,val
007635.jpg,1431,652,871,1206,0,val
007636.jpg,227,41,83,115,0,val
007637.jpg,548,348,559,774,0,val
007638.jpg,35,25,268,371,0,val
007639.jpg,230,54,114,158,0,val
007640.jpg,198,149,302,418,0,val
007641.jpg,1584,427,702,972,0,val
007642.jpg,109,15,94,130,0,val
007643.jpg,103,39,148,205,0,val
007644.jpg,152,39,187,259,0,val
007645.jpg,371,153,177,245,0,val
007646.jpg,115,55,151,209,0,val
007647.jpg,230,85,164,227,0,val
007648.jpg,576,145,234,324,0,val
007649.jpg,102,114,263,364,0,val
007650.jpg,108,64,164,227,0,val
007651.jpg,100,35,91,137,0,val
007652.jpg,55,28,88,122,0,val
007653.jpg,270,168,320,443,0,val
007654.jpg,49,45,68,94,0,val
007655.jpg,89,75,166,230,0,val
007656.jpg,118,111,255,353,0,val
007657.jpg,234,24,140,194,0,val
007658.jpg,70,28,130,180,0,val
007659.jpg,96,28,211,292,0,val
007660.jpg,113,75,239,331,0,val
007661.jpg,34,23,296,410,0,val
007662.jpg,122,45,47,65,0,val
007663.jpg,108,110,198,274,0,val
007664.jpg,246,269,172,238,0,val
007665.jpg,71,45,174,232,0,val
007666.jpg,143,33,83,115,0,val
007667.jpg,717,335,450,623,0,val
007668.jpg,61,40,96,133,0,val
007669.jpg,29,21,83,115,0,val
007670.jpg,72,83,198,274,0,val
007671.jpg,50,36,99,137,0,val
007672.jpg,86,40,104,144,0,val
007673.jpg,120,154,200,277,0,val
007674.jpg,56,67,117,162,0,val
007675.jpg,58,35,107,148,0,val
007676.jpg,91,103,213,295,0,val
007677.jpg,50,70,109,151,0,val
007678.jpg,99,88,148,205,0,val
007679.jpg,102,83,151,209,0,val
007680.jpg,320,137,151,209,0,val
007681.jpg,14,41,73,101,0,val
007682.jpg,159,1,304,421,0,val
007683.jpg,1666,240,312,432,0,val
007684.jpg,366,126,437,605,0,val
007685.jpg,9,29,208,288,0,val
007686.jpg,363,159,247,342,0,val
007687.jpg,32,127,198,274,0,val
007688.jpg,204,235,491,680,0,val
007689.jpg,48,50,198,274,0,val
007690.jpg,21,72,359,497,0,val
007691.jpg,112,157,229,317,0,val
007692.jpg,92,64,179,248,0,val
007693.jpg,299,93,153,212,0,val
007694.jpg,124,74,187,259,0,val
007695.jpg,83,73,159,220,0,val
007696.jpg,123,141,265,367,0,val
007697.jpg,101,60,198,274,0,val
007698.jpg,260,19,83,115,0,val
007699.jpg,40,44,179,248,0,val
007700.jpg,43,73,151,209,0,val
007701.jpg,50,67,174,241,0,val
007702.jpg,4,48,187,259,0,val
007703.jpg,70,31,140,194,0,val
007704.jpg,251,69,416,576,0,val
007705.jpg,55,82,86,119,0,val
007706.jpg,34,70,257,356,0,val
007707.jpg,148,56,281,389,0,val
007708.jpg,49,47,96,133,0,val
